epoch,train_loss,recall@1,recall@5,recall@10,num_val_queries,num_val_db,epoch_time_min,num_train_batches,checkpoint,best_so_far,overlap_found_rate,overlap_weight_mean,validation_mode,num_valid_queries,cph_num_valid_queries,cph_recall@1,cph_recall@5,cph_recall@10,sf_num_valid_queries,sf_recall@1,sf_recall@5,sf_recall@10,best_recall@1_so_far,epochs_without_improvement
26,3.882444870111967e-05,0.5054054025862668,0.5891891794027508,0.6243243406350548,,,407.4031046191851,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_026.ckpt,False,1.0,0.08867329044405732,independent_citywise,740,498,0.6706827282905579,0.7791164517402649,0.8253012299537659,242,0.1652892529964447,0.19834710657596588,0.21074379980564117,0.5148648715502507,13
27,4.0670417757583296e-05,0.5162162153302012,0.5972973164674398,0.6324324434270729,,,405.64262342453003,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_027.ckpt,True,1.0,0.08870360854838885,independent_citywise,740,498,0.6807228922843933,0.7931727170944214,0.8373494148254395,242,0.17768594622612,0.19421488046646118,0.21074379980564117,0.5162162153302012,0
28,3.81285352489135e-05,0.47837836653799626,0.5959459325751743,0.62297299101546,,,406.77731020053227,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_028.ckpt,False,1.0,0.08828042773830314,independent_citywise,740,498,0.6305220723152161,0.7911646366119385,0.8253012299537659,242,0.1652892529964447,0.19421488046646118,0.20661157369613647,0.5162162153302012,1
29,4.024433978988591e-05,0.49729731050697534,0.5878378533431001,0.62297299101546,,,398.6687767624855,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_029.ckpt,False,1.0,0.08896709154492184,independent_citywise,740,498,0.6566265225410461,0.7831325531005859,0.8253012299537659,242,0.1694214940071106,0.1859504133462906,0.20661157369613647,0.5162162153302012,2
30,4.242690843172628e-05,0.5027026856267774,0.585135142223255,0.614864871671071,,,395.9339451432228,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_030.ckpt,False,1.0,0.08834237556297693,independent_citywise,740,498,0.6646586060523987,0.7751004099845886,0.8172690868377686,242,0.1694214940071106,0.19421488046646118,0.19834710657596588,0.5162162153302012,3
31,3.941393709346565e-05,0.48648650243475633,0.5783783654908876,0.6121621663908701,,,396.813427623113,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_031.ckpt,False,1.0,0.08891494812837411,independent_citywise,740,498,0.6345381736755371,0.759036123752594,0.8072289228439331,242,0.1818181872367859,0.20661157369613647,0.21074379980564117,0.5162162153302012,4
32,4.0785425145277026e-05,0.4864864870503142,0.5824324322713388,0.6121621439988548,,,396.83772131999336,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_032.ckpt,False,1.0,0.08947694136322507,independent_citywise,740,498,0.6485943794250488,0.7771084308624268,0.8132529854774475,242,0.1528925597667694,0.1818181872367859,0.19834710657596588,0.5162162153302012,5
33,4.25011347289637e-05,0.4864864693300144,0.5945946004745123,0.6310810653744517,,,410.2613922158877,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_033.ckpt,False,1.0,0.0892613928824543,independent_citywise,740,498,0.6425702571868896,0.7851405739784241,0.8333333134651184,242,0.1652892529964447,0.20247933268547058,0.21487602591514587,0.5162162153302012,6
34,3.860719337993707e-05,0.47567568969082186,0.585135142223255,0.6135135278911203,,,410.6061067938805,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_034.ckpt,False,1.0,0.08901045141969957,independent_citywise,740,498,0.6244980096817017,0.7751004099845886,0.8152610659599304,242,0.1694214940071106,0.19421488046646118,0.19834710657596588,0.5162162153302012,7
35,4.051623094357096e-05,0.4851351421024348,0.577027022878866,0.6189189254029377,,,411.30509731769564,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_035.ckpt,False,1.0,0.08937474864174522,independent_citywise,740,498,0.6365461945533752,0.7670682668685913,0.8172690868377686,242,0.1735537201166153,0.1859504133462906,0.21074379980564117,0.5162162153302012,8
36,3.98164095646256e-05,0.5013513311341002,0.5878378297831561,0.6216216306831386,,,412.1137544353803,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_036.ckpt,False,1.0,0.08988213135253999,independent_citywise,740,498,0.6646586060523987,0.7791164517402649,0.827309250831604,242,0.1652892529964447,0.19421488046646118,0.19834710657596588,0.5162162153302012,9
37,3.857261581416756e-05,0.4959459443350096,0.5932432284629022,0.617567559230972,,,408.9300890803337,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_037.ckpt,False,1.0,0.0889536435921346,independent_citywise,740,498,0.6606425642967224,0.7911646366119385,0.8212851285934448,242,0.1570248007774353,0.1859504133462906,0.19834710657596588,0.5162162153302012,10
38,3.856742881730862e-05,0.4878378473826357,0.5810810943310325,0.6162162154510215,,,409.7361161549886,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_038.ckpt,False,1.0,0.08920491529226063,independent_citywise,740,498,0.6465863585472107,0.7730923891067505,0.8192771077156067,242,0.16115702688694,0.1859504133462906,0.19834710657596588,0.5162162153302012,11
39,3.913850835426582e-05,0.4810810825309238,0.5743243353189649,0.5986486602473904,,,406.8446096976598,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_039.ckpt,False,1.0,0.08877154475090004,independent_citywise,740,498,0.6385542154312134,0.763052225112915,0.7951807379722595,242,0.1570248007774353,0.1859504133462906,0.19421488046646118,0.5162162153302012,12
40,4.092549832940853e-05,0.4918919022824313,0.5797297269911379,0.609459462278598,,,405.02811388174695,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_040.ckpt,False,1.0,0.08869650651099942,independent_citywise,740,498,0.6566265225410461,0.7670682668685913,0.8072289228439331,242,0.1528925597667694,0.19421488046646118,0.20247933268547058,0.5162162153302012,13
41,3.9094391019614916e-05,0.49459460055505905,0.5851351256708841,0.6135135220514761,,,403.00918887853624,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_041.ckpt,False,1.0,0.08893541787156174,independent_citywise,740,498,0.6586345434188843,0.7791164517402649,0.8172690868377686,242,0.1570248007774353,0.1859504133462906,0.19421488046646118,0.5162162153302012,14
42,3.941517232892377e-05,0.4945946122343476,0.5783783666588165,0.609459462278598,,,414.034673778216,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_042.ckpt,False,1.0,0.08891385386208253,independent_citywise,740,498,0.654618501663208,0.7690762877464294,0.8072289228439331,242,0.1652892529964447,0.1859504133462906,0.20247933268547058,0.5162162153302012,15
43,3.9217026708948456e-05,0.49594595017465387,0.5905405467426454,0.6229729744630891,,,524.6508787910144,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_043.ckpt,False,1.0,0.08883865465620353,independent_citywise,740,498,0.6586345434188843,0.7851405739784241,0.8293172717094421,242,0.16115702688694,0.1900826394557953,0.19834710657596588,0.5162162153302012,16
44,3.884224822933032e-05,0.491891912995158,0.5824324215586121,0.6216216248434943,,,516.2647118449211,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_044.ckpt,False,1.0,0.08931513357625133,independent_citywise,740,498,0.654618501663208,0.7791164517402649,0.8293172717094421,242,0.1570248007774353,0.17768594622612,0.19421488046646118,0.5162162153302012,17
45,3.8661471092186915e-05,0.47567568969082186,0.5729729572663436,0.6027027032665304,,,512.5074637413024,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_045.ckpt,False,1.0,0.08904459061209233,independent_citywise,740,498,0.6244980096817017,0.759036123752594,0.7971887588500977,242,0.1694214940071106,0.1900826394557953,0.20247933268547058,0.5162162153302012,18
46,3.854661007010808e-05,0.4716216182386553,0.5729729572663436,0.6148648597904154,,,525.7917200962703,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_046.ckpt,False,1.0,0.08872303341917934,independent_citywise,740,498,0.6184738874435425,0.759036123752594,0.8092369437217712,242,0.1694214940071106,0.1900826394557953,0.21487602591514587,0.5162162153302012,19
47,3.771976673052225e-05,0.4743243293585004,0.5783783654908876,0.612162159383297,,,548.7994293491046,15500,/workspace/mhernang/VPR/outputs/Resultados_O/checkpoints/epoch_047.ckpt,False,1.0,0.08851531223267797,independent_citywise,740,498,0.6265060305595398,0.759036123752594,0.7991967797279358,242,0.16115702688694,0.20661157369613647,0.22727273404598236,0.5162162153302012,20
